,Index,Address,Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Number of Created Contracts,Unique Received From Addresses,Unique Sent To Addresses,min value received,max value received ,avg val received,min val sent,max val sent,avg val sent,min value sent to contract,max val sent to contract,avg value sent to contract,total transactions (including tnx to create contract,total Ether sent,total ether received,total ether sent contracts,total ether balance, Total ERC20 tnxs, ERC20 total Ether received, ERC20 total ether sent, ERC20 total Ether sent contract, ERC20 uniq sent addr, ERC20 uniq rec addr, ERC20 uniq sent addr.1, ERC20 uniq rec contract addr, ERC20 avg time between sent tnx, ERC20 avg time between rec tnx, ERC20 avg time between rec 2 tnx, ERC20 avg time between contract tnx, ERC20 min val rec, ERC20 max val rec, ERC20 avg val rec, ERC20 min val sent, ERC20 max val sent, ERC20 avg val sent, ERC20 min val sent contract, ERC20 max val sent contract, ERC20 avg val sent contract, ERC20 uniq sent token name, ERC20 uniq rec token name, ERC20 most sent token type, ERC20_most_rec_token_type
2949,17,0x4cad652b71519a7a68d05dada31122c4c9a5ed95,71349.06,14955.28,803222.32,10,6,0,4,8,0.001405,4.523699,1.6436509999999998,0,2.163409,0.928332,0,0,0,16,9.283323657999999,9.861906236,0,0.578582578,12,17869.136130000006,5196,0,3,5,0,7,0,0,0,0,0,4853.136133,1985.45957,0,4920,1732,0,0,0,3,5,AVT,Dao.Casino
2958,26,0x4cebc6d94f95c63ed6091732e33ebc935fcd35bb,3006.86,4005.52,988908.52,201,96,0,13,58,0.01,10,1.403574,0,10,0.6748529999999999,0,0,0,297,135.6455,134.7430648,0,-0.902435158,143,974114081,44888.04861000001,0,16,44,0,54,0,0,0,0,0,974000000,9189755.482,0,12000,1213.190503,0,0,0,11,53,EOS,KickCoin
2959,27,0x4cecaa775fb1cb6485def99a4f147aaf55617869,27.44,56995.6,285115.22,5,5,0,5,1,4.651895,67.5,30.872545,4.650618,67.4988,30.871443,0,0,0,10,154.3572144,154.36272580000005,0,0.00551146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2960,28,0x4cf1fdf836d6439111261fa1e280150332f4a61f,0,2636.28,5272.57,0,2,1,2,0,1.221383,1.811802,1.516592,0,0,0,0,0,0,3,0,3.03318486,0,3.03318486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2962,30,0x4cf9e02635c551b3ab804367afb8824b9896c879,291.05,395.69,436853.67,102,1029,0,6,3,0.032838,58,1.718702,0.03267,213.272319,17.355156,0,0,0,1131,1770.2259210000002,1768.544078,0,-1.681843281,7,1385.295461,0,0,0,6,0,7,0,0,0,0,0,936.985469,197.899352,0,0,0,0,0,0,0,7,None,DATAcoin
2965,33,0x4d0a1e823e0b20e1a194d1775870a29bfbcc00e1,1.85,0.42,8.25,4,2,0,2,4,830.070817,1170.929183,1000.5,0.001078,1515.695777,500.249528,0,0,0,6,2000.998113,2001,0,0.001886545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2969,37,0x4d17f97bd22b1a7559e0dab2250e402be574f90f,1.12,0.07,3.52,3,2,0,2,3,962.745994,1038.254006,1000.5,1.146731,1067.060409,666.999528,0,0,0,5,2000.998585,2001,0,0.001414909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2981,49,0x4d7849fea3bf317fa4ccdb62363cab1ffbec747d,2739.72,10168.41,303102.97,3,29,0,3,3,0.200081,6.915282,0.437161,0,11.426107,3.989862000000001,0,0,0,32,11.96958493,12.67767492,0,0.7080899909999999,14,944.6033825,6.520000000000001e-09,0,1,9,0,13,0,0,0,0,0,707.86581,72.661799,0,0,0,0,0,0,1,13,Crypto.com,Monaco
2984,52,0x4d92050c93b1f5b177471ca2e2974639982d4c22,0,9144.25,201173.6,0,22,1,2,0,0,1.410806,0.8954549999999999,0,0,0,0,0,0,23,0,19.70001994,0,19.70001994,2,1.102379888,0,0,0,2,0,2,0,0,0,0,0.229318,0.8730620000000001,0.55119,0,0,0,0,0,0,0,2,None,OmiseGO
2988,56,0x4daf9a3ece83965c5f4028babbffaed738edccc6,160.85,0,321.7,2,1,0,1,2,101,101,101,0.1,100.899016,50.499508,0,0,0,3,100.9990158,101,0,0.000984218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2994,62,0x4df62c88faf80d0e2b5f22d323ccf1f83ef725d0,0,0,2.87,1,1,0,1,1,0.1,0.1,0.1,0.099376,0.099376,0.099376,0,0,0,2,0.099376282,0.1,0,0.000623718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2995,63,0x4e103af5adf4c11c6de1d9aeb07e43ed004a92b9,0,0,305.8,1,1,0,1,1,0.05,0.05,0.05,0.04938,0.04938,0.04938,0,0,0,2,0.04938,0.05,0,0.00062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000,68,0x4e2d00892d3a0782f92114ca3058ea92e84cd6f1,101886.09,2839.59,314177.05,3,3,0,1,1,0.1,80,27.033333,0.099528,79.998929,27.032597,0,0,0,6,81.09778956,81.1,0,0.002210436,5,221.6279701,0,0,0,5,0,5,0,0,0,0,0,201.446784,44.325594,0,0,0,0,0,0,0,5,None,DATAcoin
3003,71,0x4e48c14d2ef1a20a3b831eb418346b6f1b50cf1b,0,0,276.62,1,1,0,1,1,0.255239,0.255239,0.255239,0.254619,0.254619,0.254619,0,0,0,2,0.25461878,0.25523878,0,0.00062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3017,85,0x4ea11e1383aadfb5bfe54d26e43262fa5565443e,3.38,4822.9,43436.53,9,9,0,6,1,11.510157,500,138.753154,11.509855,499.999003,138.751096,0,0,0,18,1248.759864,1248.7783869999996,0,0.018523299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3021,89,0x4ebd0cb1ad17006c3f6d2fe58a746ddc8779fe08,0,0,364.87,1,1,0,1,1,0.259262,0.259262,0.259262,0.258642,0.258642,0.258642,0,0,0,2,0.25864214,0.25926214,0,0.00062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3030,98,0x4f3347af59f261ff55e7f040a72ab4c1d992d532,23.73,0,71.18,3,2,0,2,3,8.703037,92.296963,50.5,4.332193,74.907741,33.666148,0,0,0,5,100.9984444,101,0,0.001555573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3033,101,0x4f37a54ccc381922d9f7dac1928192425962011e,5230.72,7120.41,318226.72,20,30,0,6,14,0.06,40.390017,1.985737,0,26,2.977908,0,0,0,50,59.55816,59.57211652,0,0.01395652,8,608.5476137999998,602.28,0,3,5,0,5,0,0,0,0,0,599.09,121.709523,0,599.09,200.76,0,0,0,3,5,OmiseGO,Loopring
3042,110,0x4f6847cd4a7c4fa95a731834f7b3aaa3fde2c886,12.89,20.6,168569.23,4858,5142,0,6,1,0.095006,8,0.136453,0.091649,8.132798,0.141071,0,0,0,10000,685.3220913,701.642526,0,16.320434699999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3043,111,0x4f72f418273c8c4694a35e011701793079414b1f,7136.72,1297.21,570913.38,68,66,0,1,1,1.024747,24.869449,5.121103,0.999213,181.086135,7.647553,0,0,0,134,520.0336188,337.9928154,0,-182.0408034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3049,117,0x4fa0b00234e677a97b662563683fce5f6e23288a,7.63,1039.33,505648.85,479,483,0,2,2,0.010019,1.009706,0.266841,0.052938,1.01594,0.268005,0,0,0,962,128.3741991,128.8844324,0,0.510233305,1,10084,0,0,0,1,0,1,0,0,0,0,10084,10084,10084,0,0,0,0,0,0,0,1,None,CANDY
3050,118,0x4fa34ecc059ae3e2abe0ee83a39b626d516ab159,28977.81,10212.54,282885.17,8,5,0,4,7,0.036896,1.583223,0.8144359999999999,0,2,0.50831,0,0,0,13,4.0664822,4.072181,0,0.0056988,8,262.5731577,162.81,0,2,4,0,4,0,0,0,0,0.075271,112.109027,43.762193,12.76,150.05,81.405,0,0,0,1,4,ICONOMI,ICONOMI
3061,129,0x500bf0b20c02460a959b4afbbefe7c3b17449579,9.69,24586.57,418136.47,17,17,0,2,2,0.091384,0.495,0.15236,0.090334,0.49395,0.150882,0,0,0,34,2.56498629,2.59011959,0,0.0251333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3072,140,0x50944bda23b30d9509cc776f42435055043ff149,22.88,0,68.65,3,1,0,1,3,101,101,101,0.462254,100.032181,33.666149,0,0,0,4,100.998446,101,0,0.001554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3095,163,0x515287aa9d6e816adf8b4e25a06c492314431f58,21.02,0,63.05,3,1,0,1,3,101,101,101,2,57.436291,33.666149,0,0,0,4,100.998446,101,0,0.001554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3097,165,0x517af27e28b7a391aef47a931161b3c5eb1cce2f,284.32,4003.99,226995.68,52,53,0,3,2,0.042545,0.502038,0.190402,0.042126,0.940716,0.193643,0,0,0,105,10.06942221,10.09128321,0,0.021861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3108,176,0x51b895b6b03ed0d8a6490e041e7b13d4f0b8a695,7610.37,4136.59,950657.47,101,44,0,24,40,0.141309,100,16.714105,0,320,7.357895,0,0,0,145,743.1474,735.4206085,0,-7.7267915,108,10291866.3,6566941.192000002,0,21,41,0,38,0,0,0,0,0,4311000,160810.4109,0,900000,149248.6635,0,0,0,19,38,QUBE,OmiseGO
3112,180,0x51f1ab46d67ab77baf4600617113411336c078b2,2281.93,3436.6,777802.37,127,142,0,78,82,0.152,386.847195,56.94754399999999,0,1106.3333710000004,61.449007,0,0,0,269,7804.023945,8086.551240000002,0,282.52729530000005,165,3917547.977,80273.17434,0,23,61,0,61,0,0,0,0,0,3468547,28388.02882,0,26579.66952,2973.080531,0,0,0,13,61,Reputation,Golem
3113,181,0x51f2d86d70b8c0bcbec0fb17658f3123318a8ac2,0,19187.6,211063.55,0,11,1,5,0,0,17.09,5.451885,0,0,0,0,0,0,12,0,59.9707314,0,59.9707314,2,5.676015858,0,0,0,2,0,2,0,0,0,0,0.676016,5,2.8380080000000003,0,0,0,0,0,0,0,2,None,BOX Token
3115,183,0x51f802cbd2eb4943da916f97dee0e21bac380b31,158.07,1.27,318.68,2,2,0,2,2,26.55008,74.44991999999998,50.5,29.198571,71.8,50.499286,0,0,0,4,100.9985715,101,0,0.001428506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3131,199,0x5268916628830b0aa6ab0bd55b3af2595c3e7a68,22.79,0,68.38,3,1,0,1,3,101,101,101,1,74.160978,33.666149,0,0,0,4,100.998446,101,0,0.001554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3134,202,0x527d3a15c5d1e327328943ae91708e0e1997a47d,9074.14,15294.9,817648,21,41,0,26,14,0.040486,20.720176,1.425842,0,10.6,3.258437,0,0,0,62,68.42716661,58.45951612,0,-9.967650487,29,42228.43715,21193.75094,0,5,19,0,22,0,0,0,0,0,20112,1836.019007,0,10079.1337,3532.291824000001,0,0,0,6,22,BAT,Crypto.com
3139,207,0x52ab42eff98a7f9fd3015cdaf6aded6a08a3c49d,6.01,0.42,18.87,3,2,0,2,3,831.072232,1169.927768,1000.5,0.261083,1476.834868,666.999528,0,0,0,5,2000.998585,2001,0,0.001414909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3144,212,0x52e7da4eaa7eec30f6379aa6396de01836beb2c5,0,0,26.25,1,1,0,1,1,1,1,1,0.999418,0.999418,0.999418,0,0,0,2,0.999418468,1,0,0.000581532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3151,219,0x532ff48babc814dcbbc9796f6ee3975ce0487a2f,0,14353.45,100474.13,0,7,1,4,0,0,19.99,5.35476,0,0,0,0,0,0,8,0,37.48332022,0,37.48332022,1,1.12876457,0,0,0,1,0,1,0,0,0,0,1.128765,1.128765,1.128765,0,0,0,0,0,0,0,1,None,OmiseGO
3162,230,0x53832660c2f0acedbe25e3a53e8e438b274a6404,14.83,0,44.48,3,1,0,1,3,101,101,101,1.5,69.229287,33.666149,0,0,0,4,100.998446,101,0,0.001554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3182,250,0x54052e0446f7f4399fd99c092eca7e70b9925fce,162.67,0.82,326.97,2,2,0,2,2,49.064914,51.935086,50.5,3.000012,97.998961,50.499487,0,0,0,4,100.9989738,101,0,0.001026218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3189,257,0x5430ee2fa372c4b30fd1fa9ccbc2e19bea937db0,0,3689.47,291467.83,0,79,1,4,0,0,29.036681,1.026426,0,0,0,0,0,0,80,0,81.08762066,0,81.08762066,5,20.3613216,0,0,0,5,0,5,0,0,0,0,0,17.229743,4.072264,0,0,0,0,0,0,0,5,None,DATAcoin
3215,283,0x54f08c603af19f3fad482c1ad7a9d7b003616f1c,14.55,0,58.2,4,1,0,1,3,101,101,101,2,38,25.249475,0,0,0,5,100.9979,101,0,0.0021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3233,301,0x556757ed292c123fe45526583a84afa11bc76772,23.98,0.25,72.45,3,2,0,2,3,4.528006,96.471994,50.5,4.026168,91.972288,33.666152000000004,0,0,0,5,100.9984557,101,0,0.001544256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3237,305,0x55892951047db4610d92ecbc294896bd42833fff,137489.38,8157.59,574430.28,4,3,0,2,2,2.525821,10.20874,5.54753,0.000978,10.20797,4.160093,0,0,0,7,16.64037167,16.64259037,0,0.002218699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3259,327,0x56153f68b6814e30642caa3caae1712893890ef2,6208.53,14828.71,155256.32,11,6,0,3,9,0.000588,56.805272,14.469703,0,11.542784,5.165039,0,0,0,17,56.8154324,86.81821533,0,30.00278293,17,16658.32013,15023.8295,0,1,9,0,12,0,0,0,0,0,4977.812922,1110.554675,152.553152,14871.27635,7511.914752,0,0,0,2,12,Reputation,Golem
3260,328,0x5633053e07b0e47a3c12624ada8b589524749af5,17439.26,19604.18,1287980.57,48,23,0,9,36,0.013,85.84534599999998,8.195674,0.13,64.16799,3.843092,0,0,0,71,184.4684208,188.5005062,0,4.03208544,17,3660.7212700000014,100,0,1,11,0,16,0,0,0,0,0,1500,228.795079,100,100,100,0,0,0,1,16,blockwell.ai KYC Casper Token,Promodl
3268,336,0x5662430f12660aeccec2ae419ac3b1a30e86a0ae,2649.44,10021.83,1003218.92,42,89,0,35,29,0.040249,8,0.743069,0,12.5,1.273845,0,0,0,131,53.5015,66.13313229,0,12.63163229,56,15269.76488,4348.595319,0,15,21,0,21,0,0,0,0,0,8888,372.43329,0,1298.282314,289.906355,0,0,0,6,21,Reputation,EOS
3284,352,0x56cd4a4b329c8d194ff8ffaab2f97ee66e5ce6c8,25.28,0.23,76.32,3,2,0,2,3,31.04208,69.95792,50.5,2.644598,71.896431,33.666163,0,0,0,5,100.998488,101,0,0.001512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3287,355,0x56db42fb2cac0709164390d80c3be717d9e489d4,130.59,4044.13,993577.92,207,239,0,4,3,0.010031,0.194613,0.06316,0.010369,1.196464,0.072603,0,0,0,446,15.02882171,15.09527797,0,0.066456251,3,4.063344923,100,0,1,2,0,2,0,0,0,0,0,4.063345,2.031672,100,100,100,0,0,0,1,2,blockwell.ai KYC Casper Token,VIU
3297,365,0x571e1c86ed528f520a56b0b68b018bd363a7750e,0,3418.04,229008.45,0,67,1,5,0,0,1.023872,0.574868,0,0,0,0,0,0,68,0,38.51615993,0,38.51615993,2,0.85597681,0,0,0,2,0,2,0,0,0,0,0.328562,0.527414,0.427988,0,0,0,0,0,0,0,2,None,OmiseGO
3300,368,0x57259bf84cc8dd68cee6206d16d43a018412f7f9,0,1692.15,226747.95,0,134,1,3,0,0,0.767871,0.424256,0,0,0,0,0,0,135,0,56.850304,0,56.850304,1,1.079155983,0,0,0,1,0,1,0,0,0,0,1.079156,1.079156,1.079156,0,0,0,0,0,0,0,1,None,OmiseGO
3319,387,0x57d094b4a55d255e690a2f335e29bec5e6d57f76,93653.5,23400.61,842779.38,7,8,0,2,2,5.195,103.22028,62.45441,0.091575,111.0021,71.375139,0,0,0,15,499.6259755,499.63528,0,0.0093045,6,3649.942584,0,0,0,6,0,6,0,0,0,0,0,2302.48169,608.323764,0,0,0,0,0,0,0,6,None,DATAcoin
3325,393,0x57ea6faefa0cc8a6e2e8ca6a5966bcf8f793798f,105.38,0.63,317.4,3,2,0,2,3,45.443575,55.556425,50.5,0.5,75.498512,33.66617100000001,0,0,0,5,100.9985118,101,0,0.001488218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3327,395,0x57f57167a82da3de4e69de73d1bc9c731cdcbaf8,10.06,1294.58,1354179.62,1034,1038,0,3,2,0.012315,1.14032,0.122084,0.09776,1.139879,0.121559,0,0,0,2072,125.69249170000002,126.7230467,0,1.030555026,2,0.01,0,0,0,2,0,2,0,0,0,0,0,0.01,0.005,0,0,0,0,0,0,0,2,None,www.pnztrust.com
3336,404,0x581847ca3a8365d51049be4c2588bfc78a741415,3368.53,85188.31,721928.8,12,8,0,6,9,0.00469,11.37721,1.642418,0.001082,11.290008,1.09426,0,0,0,20,13.13112112,13.13934317,0,0.00822205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3337,405,0x5819298cd138be365c183204d0d458351323a621,0,26149.4,130747,0,5,1,4,0,0,52.2,25.682267,0,0,0,0,0,0,6,0,128.41133290000002,0,128.41133290000002,1,3.932032736,0,0,0,1,0,1,0,0,0,0,3.932033,3.932033,3.932033,0,0,0,0,0,0,0,1,None,OmiseGO
3340,408,0x581f17a4f7b3ab776c356b7a67b11e199efa27ab,105.94,0.3,318.42,3,2,0,2,3,21.010131,79.989869,50.5,7.5440559999999985,58.232379,33.666179,0,0,0,5,100.9985356,101,0,0.001464437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3351,419,0x586e80c123bd160ba4c10228bc4e0e257392a6bc,122828,0,368484,3,1,0,1,3,0.255259,0.255259,0.255259,0,0.244818,0.084531,0,0,0,4,0.253593035,0.25525902,0,0.001665985,2,717.6379998,717.6379998,0,1,1,0,1,0,0,0,0,717.638,717.638,717.638,717.638,717.638,717.638,0,0,0,1,1,SONM,SONM
3357,425,0x58801ebec6685d0d5461a30999fa5df91549a59e,16.5,87.24,654799.17,3076,6924,0,6,1,0.0001,500,3.445706,0.489884,499.999256,7.751957000000001,0,0,0,10000,23845.02027,23858.06828,0,13.04801252,12,121198.5586,100,0,1,11,0,11,0,0,0,0,0,100041,11018.05078,100,100,100,0,0,0,1,11,blockwell.ai KYC Casper Token,
3364,432,0x589c313e321c019bb1ad0f0a48661cad8e888b13,0,0,20.65,1,1,0,1,1,0.12743800000000002,0.12743800000000002,0.12743800000000002,0.126934,0.126934,0.126934,0,0,0,2,0.126934,0.12743800000000002,0,0.000504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3365,433,0x589f209f7825cc09d06cd777bdb6f0424bd664b9,12.24,66875.35,601988.3,9,9,0,6,3,0.00045,14.97,9.736917,0,14.96958,9.73634,0,0,0,18,87.62706,87.63225,0,0.00519,4,700.0000003,700.0000003,0,1,2,0,2,0,0,0,0,0,700,350,0,700,350,0,0,0,2,2,WaykiCoin,WaykiCoin
3369,437,0x58c010f0e12e3908b234e33cc8308ca357cfbf52,2504.74,15517.43,320916.32,29,16,0,12,16,0.000827,19.249746,4.624492,0,13.999,2.54931,0,0,0,45,73.93,73.99187131,0,0.061871314,12,11863.20727,28361.994,0,5,6,0,6,0,0,0,0,0,11256,1977.201212,0,16500,4726.999,0,0,0,5,6,Bancor,Credo Token
3383,451,0x59151f9b6513d5a2d3a181749d0a9424b823023e,161.78,0.84,325.23,2,2,0,2,2,35.037794,65.96220600000001,50.5,0.01,100.989016,50.499508,0,0,0,4,100.9990158,101,0,0.000984218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3407,475,0x59ec55b5ac471f27ccb512d99d60373e16fd5b3a,2.89,0,8.68,3,2,0,2,3,961.132106,1039.867894,1000.5,0.909673,1360.258837,666.999528,0,0,0,5,2000.998585,2001,0,0.001414909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3411,479,0x5a0135bc26a59065976c87114eb6c3d10f6d1e8e,0,0,4.83,1,1,0,1,1,0.22,0.22,0.22,0.21952800000000006,0.21952800000000006,0.21952800000000006,0,0,0,2,0.219528364,0.22,0,0.000471636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3449,517,0x5b300b4fe356633e9ca814fdde785aec79d3743c,5180.72,5466.39,106471.05,10,10,0,3,10,0.0398,2.201517,1.265733,0,2.200159,1.264989,0,0,0,20,12.64989187,12.65732982,0,0.007437955,3,573.8517285,560.6047285,0,1,2,0,2,0,0,0,0,13.247,560.604728,286.925864,560.604728,560.604728,560.604728,0,0,0,1,2,Golem,WELL Token
3457,525,0x5b523bd1a0346f52acf33dedd4ba697974cd86bc,0,1813.61,96121.4,0,53,1,7,0,0,100,8.080753999999999,0,0,0,0,0,0,54,0,428.2799423,0,428.2799423,7,1618.003581,1000.000001,0,2,5,0,5,0,0,0,0,1,1000,323.6007160000001,1e-06,1000,500,0,0,0,2,5,Aragon,Aragon
3470,538,0x5bc04242cc80872eb58174abff4b66878180bcef,0,0,2.75,1,1,0,1,1,3.298225,3.298225,3.298225,3.297753,3.297753,3.297753,0,0,0,2,3.297753014,3.29822465,0,0.000471636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3500,568,0x5cdb931930464c2c354f5c2c9627997a8f04e160,5628.03,2312.27,996901.52,157,49,0,27,112,0,13.0527,1.519695,0,6,0.491112,0,0,0,206,77.10451,74.46505697,0,-2.639453026,157,702142.0085,308719.2629,0,26,83,0,103,0,0,0,0,0,250000,5802.826516,0,250000,8575.535081,0,0,0,32,102,MT Token,The Force Token
3508,576,0x5d27527dc9428f858e2b710bf01fc6008ceac106,0,9577.42,201125.9,0,21,1,6,0,0,6.919405,1.208475,0,0,0,0,0,0,22,0,25.37797622,0,25.37797622,1,0.46460464,0,0,0,1,0,1,0,0,0,0,0.4646050000000001,0.4646050000000001,0.4646050000000001,0,0,0,0,0,0,0,1,None,OmiseGO
3546,614,0x5e5c36493cdc25e1c67420167f1d171457d7d117,161.78,0.84,325.23,2,2,0,2,2,10.070764,90.929236,50.5,0.04,100.959016,50.499508,0,0,0,4,100.9990158,101,0,0.000984218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3548,616,0x5e643421f887a81d2b81146e9ab17c7db8a4eea1,0,12690.03,190350.43,0,15,1,5,0,0,99.5,23.848347,0,0,0,0,0,0,16,0,357.7252,0,357.7252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3552,620,0x5e7ca45d23b03a432f3d741a2fa7425cbddf4402,533.38,5223.11,143157.5,4,27,0,2,1,0.014948,0.101645,0.096491,0.497428,1.080844,0.6438659999999999,0,0,0,31,2.575462438,2.605262096,0,0.029799658,1,0.030982649,0,0,0,1,0,1,0,0,0,0,0.030983,0.030983,0.030983,0,0,0,0,0,0,0,1,None,OmiseGO
3555,623,0x5e90a53edac1d4c3f0d6f20a7c5b7298fdc1cfaf,0,10570.98,147993.73,0,14,1,7,0,0,19.999454,4.578779,0,0,0,0,0,0,15,0,64.10290789,0,64.10290789,1,1.4409215830000002,0,0,0,1,0,1,0,0,0,0,1.440922,1.440922,1.440922,0,0,0,0,0,0,0,1,None,OmiseGO
3561,629,0x5ea80d4116aad999bd7adcfb4326b20884637391,0,1326.42,1000120.6,0,754,1,5,0,0.010001,1.501488,0.104523,0,0,0,0,0,0,755,0,78.81027370000002,0,78.81027370000002,1,100,0,0,0,1,0,1,0,0,0,0,100,100,100,0,0,0,0,0,0,0,1,None,blockwell.ai KYC Casper Token
3562,630,0x5ea8fb4d3a2638db7c7c440f157b41990aa779f9,0,0,2517.82,1,1,0,1,1,1.765,1.765,1.765,1.7629,1.7629,1.7629,0,0,0,2,1.7629,1.765,0,0.0021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3593,661,0x5f5a12035fa503242fb95b6e4b1406e2f38426f1,24.64,28753.03,978440.88,34,34,0,1,1,0.169484,1.737485,0.925308,0.166127,1.734128,0.923335,0,0,0,68,31.39339509,31.46048036,0,0.067085271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3609,677,0x5fdba56d61391b9716d232fe215c1313bc6b1b95,345.45,12911.5,386863.05,634,13,0,2,4,0,3,0.946428,0,0.2,0.014750999999999997,0,0,0,647,9.35221,12.303559,0,2.951349,13,836.8520553999998,0,0,0,10,0,12,0,0,0,0,0,400.186088,64.373235,0,0,0,0,0,0,0,12,None,Dentacoin
3610,678,0x5fed38177c23ba0f8466ad8fde68cd6b10fa356e,0,0,592.95,1,1,0,1,1,1.1100709999999998,1.1100709999999998,1.1100709999999998,1.1,1.1,1.1,0,0,0,2,1.1,1.1100709999999998,0,0.010071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3613,681,0x5ffc014343cd971b7eb70732021e26c35b744cc4,0,47.6,475945.68,0,9999,1,4594,0,0,0.1034,6.9e-05,0,0,0,0,0,0,10000,0,0.692555679,0,0.692555679,5,170.88888899999995,0,0,0,5,0,5,0,0,0,0,0,100,34.177778,0,0,0,0,0,0,0,5,None,MATRIX AI Network
3616,684,0x600fac02ec05053acffca70909305d966b8ec0e2,3.38,0,10.15,3,2,0,2,3,121.511305,1879.488695,1000.5,0.5,1477.528309,666.999528,0,0,0,5,2000.998585,2001,0,0.001414909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3618,686,0x6031d320094dff99197ca67a324092fc976e8fe0,154.92,0,309.83,2,1,0,1,2,101,101,101,0.244407,100.754609,50.499508,0,0,0,3,100.9990158,101,0,0.000984218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
